run_id,data_basis,detector,corridor,sensor_uid,period,calibration_scope,f_d,n,f_p,s,alpha,beta,n_episodes,duration_r2,speed_r2,duration_rmse_hr,speed_rmse_mph,duration_bound_active,speed_bound_active,reliability,link_id,tmc_code,network_link_id,network_from_node_id,network_to_node_id,network_mapping_status
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10021,PM,corridor_period,4.099700606668074,1.0270681243318207,0.0612160188463595,0.8855582118730273,0.1138915494340319,0.9095286116550712,280,0.991335100114248,0.1957767754950041,0.7025099787960843,5.672876882718171,False,False,high,17,110-10021,29837,34368,35066,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10020,AM,corridor_period,3.111909543277336,1.0018052745475907,0.2175635736657688,0.3520624273449791,0.1730458472826055,0.3526979966842281,238,0.9973555605615052,0.0350896865030185,0.3412475492585172,5.234393813916621,False,False,high,18,110-10020,30700,34626,35863,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10020,MD,sensor_period,6.198797585155022,1.0000000000000002,0.4294357951074412,0.0500000000000761,0.2509067484720869,0.0500000000000762,4,0.983737833662933,-0.0647929890064475,0.2869271982252667,0.8171607236489563,True,True,low,18,110-10020,30700,34626,35863,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10020,PM,sensor_period,4.145356672295071,1.0000000000000002,0.2738641706395943,0.2720273774615354,0.2150441787694656,0.2720273774615355,17,0.9857247241550876,0.0722382255070368,0.2655408808582282,0.8504639074303814,True,False,low,18,110-10020,30700,34626,35863,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10023,AM,corridor_period,3.111909543277336,1.0018052745475907,0.2175635736657688,0.3520624273449791,0.1730458472826055,0.3526979966842281,238,0.9973555605615052,0.0350896865030185,0.3412475492585172,5.234393813916621,False,False,high,19,110-10023,29823,34364,36308,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10023,MD,sensor_period,6.221238508861126,1.0000000000000002,0.3216710317900224,0.096678056716757,0.2047204140860074,0.096678056716757,8,0.9936311062192604,0.0117249646680359,0.2067997258170631,0.7779655782202016,True,False,low,19,110-10023,29823,34364,36308,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10023,PM,sensor_period,4.155367845254519,1.0000000000000002,0.3632325777821591,0.0697273631342217,0.2139525801677747,0.0697273631342217,13,0.9820667973006226,-0.0011479879023599,0.3408730260036906,0.6728282053393116,True,False,low,19,110-10023,29823,34364,36308,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10022,AM,sensor_period,3.2861020055338432,1.0000000000000002,0.060592115597404,0.9997382098598622,0.1061599298110695,0.9997382098598624,5,,-0.0003124551825557,0.2350745233205539,1.0517725694927038,True,False,low,20,110-10022,34712,36313,34357,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10022,PM,sensor_period,4.431969032908397,1.0000000000000002,0.0125366219205526,1.4821774701482362,0.0607505680379176,1.4821774701482364,18,-5.953720472606297,0.0018239672424285,0.4143631279358096,1.3812845259204374,True,False,low,20,110-10022,34712,36313,34357,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10024,AM,sensor_period,3.287311615592509,1.0000000012447914,0.1409246235394767,2.142242273002296,0.9620197334861208,2.1422422756689405,13,0.8737214926289917,0.6380208376425915,0.1537222153777386,2.4118547354058184,True,False,low,22,110-10024,29644,34313,36254,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10024,PM,corridor_period,4.099700606668074,1.0270681243318207,0.0612160188463595,0.8855582118730273,0.1138915494340319,0.9095286116550712,280,0.991335100114248,0.1957767754950041,0.7025099787960843,5.672876882718171,False,False,high,22,110-10024,29644,34313,36254,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10027,AM,sensor_period,3.20320135612176,1.0000000000000002,1.0728240350695215,0.1396008939497522,0.6731428458082832,0.1396008939497522,13,0.997568920086073,0.0222823060033346,0.1847685327234516,3.543849354154241,True,False,low,23,110-10027,29508,34271,36500,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10027,MD,sensor_period,6.248352156255646,1.0510122780173017,0.1961808368553157,0.8636774345932416,0.5092605266862825,0.907735588003982,11,0.992104117882542,0.283341289144229,0.2881477325583501,4.777169155397689,False,False,high,23,110-10027,29508,34271,36500,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10027,PM,sensor_period,4.0788056892376,1.0172565073134183,0.1329902896542305,0.8695483600306317,0.2408278136784817,0.8845537276648713,8,0.9992754388829678,0.5464757547477568,0.0397762130757125,2.119408888878198,False,False,medium,23,110-10027,29508,34271,36500,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10026,AM,sensor_period,3.1353131029657617,1.0823783726437788,0.0106589386633558,3.355943891146768,0.2631501392788266,3.632401087583269,13,0.9836464759449632,0.3497159183716175,0.0509960526943893,3.829356432136438,False,False,high,24,110-10026,32870,35709,34781,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10026,MD,sensor_period,6.161891982928303,1.0105276981467022,0.1920302690800111,0.0500000000004808,0.1121641636669352,0.050526384907821,3,0.9998979422081204,-0.1596254932924596,0.0066288422278347,1.9264845540775573,False,True,low,24,110-10026,32870,35709,34781,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10026,PM,corridor_period,4.099700606668074,1.0270681243318207,0.0612160188463595,0.8855582118730273,0.1138915494340319,0.9095286116550712,280,0.991335100114248,0.1957767754950041,0.7025099787960843,5.672876882718171,False,False,high,24,110-10026,32870,35709,34781,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10028,AM,sensor_period,3.0572986425807938,1.018706269957791,0.0602424259995923,1.5430267260974038,0.1802148087677745,1.571891000587868,15,0.9945625891274554,0.1781190722463317,0.0433465977309173,4.557303725945036,False,False,high,26,110-10028,35246,36484,36514,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10028,MD,corridor_period,6.157725788215785,1.021389292187578,0.0521741282694758,0.8186531800111037,0.1232297040654655,0.8361635920786511,130,0.9917353602224812,0.2131409779593618,0.6785774381738506,4.88678469557179,False,False,high,26,110-10028,35246,36484,36514,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10028,PM,sensor_period,4.040694102936122,1.0000000172634629,0.0871695416024838,0.2387084501984959,0.0648828107957759,0.2387084543194303,9,0.999926026626446,0.0736949400028783,0.0090344814504766,1.5273176375483688,True,False,low,26,110-10028,35246,36484,36514,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10012,AM,sensor_period,3.040621718989265,1.0000000000000002,0.3749525125590064,0.0500000000202147,0.2114088266218421,0.0500000000202147,16,0.997395924782082,-0.0167889017115248,0.1528244077714757,2.689433650827807,True,True,low,27,110-10012,30212,34477,35973,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10012,MD,corridor_period,6.157725788215785,1.021389292187578,0.0521741282694758,0.8186531800111037,0.1232297040654655,0.8361635920786511,130,0.9917353602224812,0.2131409779593618,0.6785774381738506,4.88678469557179,False,False,high,27,110-10012,30212,34477,35973,mapped_primary_link
corridor-caf781d6ae074551b63fbb1718fe669f,daily,state_transition,VA123_NB,VA123_NB::110-10012,PM,sensor_period,4.027835982865146,1.0122809138562403,0.0112086675063006,1.248050680734346,0.0340183275142518,1.263377883632667,8,0.9993933635807394,0.2224851659012152,0.092230881446218,1.2017016291243727,False,False,medium,27,110-10012,30212,34477,35973,mapped_primary_link
