run_id,episode_id,detector,aggregation_mode,sensor_uid,tmc_code,corridor,link_id,network_link_id,network_from_node_id,network_to_node_id,network_mapping_status,direction,road_order,length_mi,lanes,lanes_source,capacity_source,reference_speed_source,date,weekday,period,t0_hour,t2_hour,t3_hour,P_hr,duration_min,threshold_used,freeflow_speed_mph,min_speed_mph,mean_speed_mph,episode_demand,capacity_reference_hours,capacity_volume_veh_per_lane,demand_capacity_ratio,demand_capacity_basis,flow_synthetic,demand_is_proxy,per_lane_hourly_capacity,mu_obs_vphpl,discharge_duration_min,discharge_window_valid,is_valid_for_mu,magnitude,severity,regime_label
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04121__Weekday__0001,state_transition,multiday_average,I395_NB::110+04121,110+04121,I395_NB,5,29007,34114,35496,mapped_primary_link,NORTHBOUND,1.0,0.27347,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,6.25,8.0,11.0,5.0,300.0,45.60535,65.15050000000001,21.22434782608696,31.929170242800677,8605.916020963561,3.0,6000.0,1.4343193368272602,episode_demand_over_period_capacity,True,True,2000.0,1682.3368731179098,165.0,True,True,1.148727978531629,4181.359533879165,severe
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04121__Weekday__0002,state_transition,multiday_average,I395_NB::110+04121,110+04121,I395_NB,5,29007,34114,35496,mapped_primary_link,NORTHBOUND,1.0,0.27347,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.0,17.25,19.25,5.5,330.0,45.60535,65.15050000000001,20.43840909090909,29.72362513474668,9383.155930536424,4.0,8000.0,1.172894491317053,episode_demand_over_period_capacity,True,True,2000.0,1624.1419692810828,105.0,True,True,1.2313551801977116,5247.604357707512,severe
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04123__Weekday__0004,state_transition,multiday_average,I395_NB::110+04123,110+04123,I395_NB,3,28025,32154,32248,mapped_primary_link,NORTHBOUND,5.0,0.924456,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,6.5,7.75,9.5,3.25,195.0,47.06379999999999,67.234,26.57318181818182,35.84095162084292,5320.921373135578,3.0,5700.0,0.9334949777430838,episode_demand_over_period_capacity,True,True,1900.0,1568.8808628800598,90.0,True,True,0.7711014180393763,2265.197955674759,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04124__Weekday__0006,state_transition,multiday_average,I395_NB::110+04124,110+04124,I395_NB,9,28294,32253,32112,mapped_primary_link,NORTHBOUND,7.0,0.3436,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,6.5,7.75,9.5,3.25,195.0,46.92869999999999,67.041,30.386136363636364,38.848452619843926,5638.494243353191,3.0,5700.0,0.9892095163777528,episode_demand_over_period_capacity,True,True,1900.0,1689.8850048407555,90.0,True,True,0.5444115513205032,1719.904249999999,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04124__Weekday__0007,state_transition,multiday_average,I395_NB::110+04124,110+04124,I395_NB,9,28294,32253,32112,mapped_primary_link,NORTHBOUND,7.0,0.3436,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,17.0,17.75,18.5,1.75,105.0,46.92869999999999,67.041,40.77340909090909,44.25783102766798,2976.178811054792,4.0,7600.0,0.3916024751387884,episode_demand_over_period_capacity,True,True,1900.0,1680.5807563461458,30.0,True,True,0.1509633618166919,352.99457015810214,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04128__Weekday__0010,state_transition,multiday_average,I395_NB::110+04128,110+04128,I395_NB,2,26822,30446,30450,mapped_primary_link,NORTHBOUND,17.0,0.02384,2.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,7.25,8.75,9.75,2.75,165.0,41.524,59.32,21.859565217391303,30.31854383758533,4136.771854075966,3.0,5700.0,0.7257494480835028,episode_demand_over_period_capacity,True,True,1900.0,1458.9063167350391,45.0,True,True,0.8995803249995029,1892.9983992094865,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04128__Weekday__0011,state_transition,multiday_average,I395_NB::110+04128,110+04128,I395_NB,2,26822,30446,30450,mapped_primary_link,NORTHBOUND,17.0,0.02384,2.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.25,17.5,19.75,5.75,345.0,41.524,59.32,23.562272727272727,32.779417691634144,9222.633828227114,4.0,7600.0,1.213504451082515,episode_demand_over_period_capacity,True,True,1900.0,1592.6339495073294,120.0,True,True,0.7623087755850069,3109.527045454546,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04129__Weekday__0012,state_transition,multiday_average,I395_NB::110+04129,110+04129,I395_NB,1,26825,30449,30281,mapped_primary_link,NORTHBOUND,19.0,0.135112,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,7.0,8.5,10.0,3.25,195.0,38.69949999999999,55.28499999999999,17.655,26.946245385049732,4998.265800330681,3.0,5700.0,0.8768887369001194,episode_demand_over_period_capacity,True,True,1900.0,1452.1728491745407,75.0,True,True,1.191985273293684,2333.548873517785,severe
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110+04129__Weekday__0013,state_transition,multiday_average,I395_NB::110+04129,110+04129,I395_NB,1,26825,30449,30281,mapped_primary_link,NORTHBOUND,19.0,0.135112,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,13.75,17.25,20.0,6.5,390.0,38.69949999999999,55.28499999999999,12.727826086956522,21.873902401945884,9262.4333507963,4.0,7600.0,1.218741230367934,episode_demand_over_period_capacity,True,True,1900.0,1428.027466249596,150.0,True,True,2.040542802486848,6598.185266798417,severe
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04120__Weekday__0016,state_transition,multiday_average,I395_NB::110P04120,110P04120,I395_NB,22,32581,35488,34114,mapped_primary_link,NORTHBOUND,2.0,1.621245,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,6.5,8.25,10.25,4.0,240.0,45.88622499999999,65.55174999999998,15.798409090909091,30.75328045595709,6169.680316782276,3.0,5700.0,1.082400055575838,episode_demand_over_period_capacity,True,True,1900.0,1531.1390862035355,105.0,True,True,1.904483909484556,3720.2457169678128,severe
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04120__Weekday__0017,state_transition,multiday_average,I395_NB::110P04120,110P04120,I395_NB,22,32581,35488,34114,mapped_primary_link,NORTHBOUND,2.0,1.621245,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.5,17.5,19.0,4.75,285.0,45.88622499999999,65.55174999999998,17.733478260869564,31.842601067887102,7382.754752905567,4.0,7600.0,0.971415099066522,episode_demand_over_period_capacity,True,True,1900.0,1610.888602449049,75.0,True,True,1.5875479319390975,4119.019362577637,severe
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04121__Weekday__0019,state_transition,multiday_average,I395_NB::110P04121,110P04121,I395_NB,20,32601,35496,35241,mapped_primary_link,NORTHBOUND,2.0,0.647875,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,17.0,19.0,4.25,255.0,46.11915,65.8845,38.98704545454546,42.42163708827404,8288.180870796099,4.0,8000.0,1.0360226088495124,episode_demand_over_period_capacity,True,True,2000.0,1942.021044317789,75.0,True,True,0.1829352407268145,873.5061225296438,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04122__Weekday__0020,state_transition,multiday_average,I395_NB::110P04122,110P04122,I395_NB,21,28275,32241,32154,mapped_primary_link,NORTHBOUND,4.0,0.586105,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,6.75,8.5,9.5,3.0,180.0,47.39962499999999,67.71374999999999,38.40775,43.53467393068888,5049.200451505445,3.0,5700.0,0.8858246406149903,episode_demand_over_period_capacity,True,True,1900.0,1669.9797722075546,30.0,True,True,0.2341161614517901,927.2947275550528,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04123__Weekday__0021,state_transition,multiday_average,I395_NB::110P04123,110P04123,I395_NB,18,28285,32248,32253,mapped_primary_link,NORTHBOUND,6.0,0.596275,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,6.5,8.25,9.5,3.25,195.0,45.814999999999976,65.44999999999997,30.026304347826088,37.16686150805716,5662.440631445126,3.0,5700.0,0.9934106370956362,episode_demand_over_period_capacity,True,True,1900.0,1762.9707583039235,60.0,True,True,0.5258288022820563,1764.4833498023677,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04123__Weekday__0022,state_transition,multiday_average,I395_NB::110P04123,110P04123,I395_NB,18,28285,32248,32253,mapped_primary_link,NORTHBOUND,6.0,0.596275,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,17.0,17.75,18.5,1.75,105.0,45.814999999999976,65.44999999999997,41.25659090909091,44.436102484472045,3072.5498520344213,4.0,7600.0,0.404282875267687,episode_demand_over_period_capacity,True,True,1900.0,1728.242082280185,30.0,True,True,0.1104892331252851,236.51131422924723,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04124__Weekday__0023,state_transition,multiday_average,I395_NB::110P04124,110P04124,I395_NB,19,28303,32260,30397,mapped_primary_link,NORTHBOUND,8.0,0.704235,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,6.5,8.0,9.25,3.0,180.0,46.95425,67.0775,35.35152173913043,41.04413866930172,5384.969102615126,3.0,5700.0,0.9447314215114256,episode_demand_over_period_capacity,True,True,1900.0,1792.331417078176,60.0,True,True,0.3282101502302956,1149.77949604743,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04124__Weekday__0024,state_transition,multiday_average,I395_NB::110P04124,110P04124,I395_NB,19,28303,32260,30397,mapped_primary_link,NORTHBOUND,8.0,0.704235,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,16.75,17.5,18.5,2.0,120.0,46.95425,67.0775,41.24652173913044,44.85869565217392,3502.939618228767,4.0,7600.0,0.4609131076616798,episode_demand_over_period_capacity,True,True,1900.0,1714.353474651027,45.0,True,True,0.1383808384369695,342.24880434782546,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04128__Weekday__0026,state_transition,multiday_average,I395_NB::110P04128,110P04128,I395_NB,15,26297,30207,30449,mapped_primary_link,NORTHBOUND,18.0,0.19736,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,7.0,8.5,10.0,3.25,195.0,40.516,57.88,18.90636363636364,30.507065217391307,4937.977931420383,3.0,5700.0,0.8663119177930497,episode_demand_over_period_capacity,True,True,1900.0,1485.5936404283684,75.0,True,True,1.1429821608885895,2078.942964426877,severe
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04128__Weekday__0027,state_transition,multiday_average,I395_NB::110P04128,110P04128,I395_NB,15,26297,30207,30449,mapped_primary_link,NORTHBOUND,18.0,0.19736,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.0,17.5,19.75,6.0,360.0,40.516,57.88,16.69840909090909,27.076281595065563,8989.274172086498,4.0,7600.0,1.182799233169276,episode_demand_over_period_capacity,True,True,1900.0,1514.6296944791295,120.0,True,True,1.426338927224967,4917.468625776397,severe
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04670__Weekday__0030,state_transition,multiday_average,I395_NB::110P04670,110P04670,I395_NB,23,26230,30187,30207,mapped_primary_link,NORTHBOUND,16.0,0.319695,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,7.25,8.75,9.75,2.75,165.0,42.4683,60.669,27.09978260869565,35.958070555926284,4436.141279206669,3.0,5700.0,0.7782703998608193,episode_demand_over_period_capacity,True,True,1900.0,1603.461850106439,45.0,True,True,0.5671085120207928,1179.623640880858,recurring
corridor-181df1eb0cc14c6eb659ecc1d50c8854,state_transition__I395_NB::110P04670__Weekday__0031,state_transition,multiday_average,I395_NB::110P04670,110P04670,I395_NB,23,26230,30187,30207,mapped_primary_link,NORTHBOUND,16.0,0.319695,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.75,17.5,19.25,3.75,225.0,42.4683,60.669,38.639047619047616,41.430610477445256,6492.055810414983,4.0,7600.0,0.8542178697914452,episode_demand_over_period_capacity,True,True,1900.0,1726.0747009903416,90.0,True,True,0.0991031771462376,269.1199469226428,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110-04122__Weekday__0001,state_transition,multiday_average,I395_SB::110-04122,110-04122,I395_SB,18,28289,32251,32247,mapped_primary_link,SOUTHBOUND,37.0,0.922212,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,15.75,18.5,3.75,225.0,45.927,65.61,32.43659090909091,38.45111178555744,6625.18757901368,4.0,7600.0,0.8717352077649579,episode_demand_over_period_capacity,True,True,1900.0,1768.51856023882,150.0,True,True,0.4159009536087892,1725.8182573404856,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110-04123__Weekday__0002,state_transition,multiday_average,I395_SB::110-04123,110-04123,I395_SB,19,28307,32263,32259,mapped_primary_link,SOUTHBOUND,35.0,0.122184,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,15.5,18.25,3.5,210.0,43.71219999999999,62.44599999999999,31.40642857142857,38.51198185268837,6141.420155087302,4.0,7600.0,0.8080815993535924,episode_demand_over_period_capacity,True,True,1900.0,1783.2569020867213,120.0,True,True,0.3918233300734606,1031.4219678147922,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110-04124__Weekday__0003,state_transition,multiday_average,I395_SB::110-04124,110-04124,I395_SB,20,26764,30404,30400,mapped_primary_link,SOUTHBOUND,33.0,0.223822,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,17.25,18.5,3.75,225.0,43.148,61.64,30.339565217391304,34.68218065750674,6561.204031498092,4.0,7600.0,0.8633163199339595,episode_demand_over_period_capacity,True,True,1900.0,1720.2103883482846,60.0,True,True,0.4221693584213466,1988.206357989836,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110-04125__Weekday__0004,state_transition,multiday_average,I395_SB::110-04125,110-04125,I395_SB,21,26781,30416,30412,mapped_primary_link,SOUTHBOUND,31.0,0.075065,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,16.0,18.5,3.75,225.0,45.67605,65.25150000000001,29.970227272727275,34.660621541501975,6403.383081646327,4.0,7600.0,0.8425504054797799,episode_demand_over_period_capacity,True,True,1900.0,1660.6634845444146,135.0,True,True,0.5240475016872805,2521.5826897233205,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110N04120__Weekday__0006,state_transition,multiday_average,I395_SB::110N04120,110N04120,I395_SB,8,32603,35498,35495,mapped_primary_link,SOUTHBOUND,34.0,1.301767,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,16.0,17.0,17.75,2.0,120.0,45.96655,65.6665,42.926956521739136,46.1460210803689,3618.798944336472,4.0,8000.0,0.452349868042059,episode_demand_over_period_capacity,True,True,2000.0,1817.689159165735,30.0,True,True,0.0708085018028601,85.60604347826072,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110N04123__Weekday__0008,state_transition,multiday_average,I395_SB::110N04123,110N04123,I395_SB,4,28298,32256,32251,mapped_primary_link,SOUTHBOUND,36.0,0.76605,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,15.5,18.0,3.25,195.0,45.136,64.48,27.106136363636367,34.79165101038618,5369.226296282536,4.0,7600.0,0.7064771442477021,episode_demand_over_period_capacity,True,True,1900.0,1659.9349492534786,105.0,True,True,0.6651580068250227,1784.097612930548,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110N04124__Weekday__0009,state_transition,multiday_average,I395_SB::110N04124,110N04124,I395_SB,5,26759,30400,32266,mapped_primary_link,SOUTHBOUND,34.0,0.59288,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,15.5,18.5,3.75,225.0,43.428,62.04,31.39913043478261,36.8855433588151,6579.233890640677,4.0,7600.0,0.8656886698211417,episode_demand_over_period_capacity,True,True,1900.0,1781.3810746201386,135.0,True,True,0.3830956271289707,1388.1640993788812,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110N04125__Weekday__0010,state_transition,multiday_average,I395_SB::110N04125,110N04125,I395_SB,6,26776,30412,30409,mapped_primary_link,SOUTHBOUND,32.0,0.539375,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,17.25,18.5,3.75,225.0,44.56269999999999,63.661,29.135652173913044,34.59911901624945,6424.375224224911,4.0,7600.0,0.8453125295032777,episode_demand_over_period_capacity,True,True,1900.0,1689.849758936197,60.0,True,True,0.5294903897809344,2316.587764822133,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110N04126__Weekday__0011,state_transition,multiday_average,I395_SB::110N04126,110N04126,I395_SB,7,26788,30421,30416,mapped_primary_link,SOUTHBOUND,30.0,0.626954,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.5,17.5,19.0,4.75,285.0,45.906,65.58,29.393863636363637,36.06771297066778,8161.259544861838,4.0,7600.0,1.0738499401133996,episode_demand_over_period_capacity,True,True,1900.0,1749.3204750516657,75.0,True,True,0.5617545406044862,2952.5143132411067,recurring
corridor-315e67bc89a9456880785eaab542f35c,state_transition__I395_SB::110N04127__Weekday__0012,state_transition,multiday_average,I395_SB::110N04127,110N04127,I395_SB,1,26794,30426,30423,mapped_primary_link,SOUTHBOUND,28.0,1.063231,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,17.0,19.0,4.25,255.0,42.5201,60.743,21.03391304347826,28.286006659580828,6740.519429328583,4.0,8000.0,0.8425649286660729,episode_demand_over_period_capacity,True,True,2000.0,1515.3792343604234,105.0,True,True,1.0215021290669313,3773.463874929418,severe
corridor-a907b19a0eed4daca12a75c50772f0be,state_transition__I395HOV_NB::110+04652__Weekday__0005,state_transition,multiday_average,I395HOV_NB::110+04652,110+04652,I395HOV_NB,10,32596,35494,35497,mapped_primary_link,NORTHBOUND,3.0,0.486134,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.25,17.75,19.75,5.75,345.0,50.344,71.92,33.26904761904762,42.04441964005629,10738.454852307326,4.0,8000.0,1.3423068565384155,episode_demand_over_period_capacity,True,True,2000.0,1874.3548244540564,105.0,True,True,0.5132383883203322,2632.586943817053,recurring
corridor-a907b19a0eed4daca12a75c50772f0be,state_transition__I395HOV_NB::110+16046__Weekday__0009,state_transition,multiday_average,I395HOV_NB::110+16046,110+16046,I395HOV_NB,1,32609,35501,35510,mapped_primary_link,NORTHBOUND,5.0,0.366266,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,15.0,17.25,19.5,4.75,285.0,50.533,72.19,41.166363636363634,46.33311498855835,9240.749417334033,4.0,8000.0,1.155093677166754,episode_demand_over_period_capacity,True,True,2000.0,1938.3083004514103,105.0,True,True,0.2275313031380428,1231.9236314229236,recurring
corridor-a907b19a0eed4daca12a75c50772f0be,state_transition__I395HOV_NB::110P04651__Weekday__0014,state_transition,multiday_average,I395HOV_NB::110P04651,110P04651,I395HOV_NB,20,32592,35492,35494,mapped_primary_link,NORTHBOUND,2.1,0.635789,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.75,17.5,19.25,4.75,285.0,49.90685,71.2955,25.83391304347826,39.95765163897888,8690.828464852259,4.0,8000.0,1.0863535581065322,episode_demand_over_period_capacity,True,True,2000.0,1874.5107358602536,75.0,True,True,0.931834713386516,3088.212294748729,recurring
corridor-a907b19a0eed4daca12a75c50772f0be,state_transition__I395HOV_NB::110P04652__Weekday__0015,state_transition,multiday_average,I395HOV_NB::110P04652,110P04652,I395HOV_NB,21,32602,35497,35501,mapped_primary_link,NORTHBOUND,4.0,0.527386,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.75,17.5,19.75,5.25,315.0,50.59145,72.2735,38.12227272727273,44.99443163892698,10174.584478241515,4.0,8000.0,1.2718230597801896,episode_demand_over_period_capacity,True,True,2000.0,1936.4674782056063,120.0,True,True,0.3270837854272732,1799.5947540937304,recurring
corridor-a907b19a0eed4daca12a75c50772f0be,state_transition__I395HOV_NB::110P04654__Weekday__0016,state_transition,multiday_average,I395HOV_NB::110P04654,110P04654,I395HOV_NB,19,28295,32254,32257,mapped_primary_link,NORTHBOUND,10.0,0.602694,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,MD,12.0,14.5,19.0,7.25,435.0,50.253,71.79,33.139782608695654,41.66117043750852,13574.56600188111,6.0,12000.0,1.1312138334900923,episode_demand_over_period_capacity,True,True,2000.0,1885.111989559328,255.0,True,True,0.5163949804189105,3805.3123814229257,recurring
corridor-a907b19a0eed4daca12a75c50772f0be,state_transition__I395HOV_NB::110P16046__Weekday__0019,state_transition,multiday_average,I395HOV_NB::110P16046,110P16046,I395HOV_NB,14,32613,35504,35507,mapped_primary_link,NORTHBOUND,6.0,0.603967,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,16.0,17.5,19.0,3.25,195.0,50.51865,72.1695,47.75204545454546,49.4911846305868,6432.017110437698,4.0,8000.0,0.8040021388047122,episode_demand_over_period_capacity,True,True,2000.0,1984.687742941101,75.0,True,True,0.0579368803811353,262.0365385375484,recurring
corridor-3e06d9d015184a0da5639a16759ed067,state_transition__I395HOV_SB::110-04298__Weekday__0001,state_transition,multiday_average,I395HOV_SB::110-04298,110-04298,I395HOV_SB,1,26820,30444,30440,mapped_primary_link,SOUTHBOUND,11.0,0.100434,3.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,AM,6.0,6.75,7.75,2.0,120.0,45.402,64.86,31.52173913043478,38.94282608695652,3768.163987443365,3.0,6000.0,0.6280273312405609,episode_demand_over_period_capacity,True,True,2000.0,1928.4492968379152,45.0,True,True,0.4403393103448274,799.4386956521732,recurring
corridor-3d7ae364571e4facbcc5f8b40f24fb3e,state_transition__I495_CCW::110-04605__Weekday__0001,state_transition,multiday_average,I495_CCW::110-04605,110-04605,I495_CCW,30,31703,35027,35568,mapped_primary_link,COUNTERCLOCKWISE,16.0,0.62044,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.0,16.25,19.25,5.5,330.0,47.8933,68.419,33.95391304347826,39.22833410331433,10462.650693143403,4.0,8000.0,1.3078313366429255,episode_demand_over_period_capacity,True,True,2000.0,1892.4787942437429,165.0,True,True,0.4105384536584116,2924.681050254093,recurring
corridor-3d7ae364571e4facbcc5f8b40f24fb3e,state_transition__I495_CCW::110-04606__Weekday__0002,state_transition,multiday_average,I495_CCW::110-04606,110-04606,I495_CCW,31,32682,35556,35560,mapped_primary_link,COUNTERCLOCKWISE,14.0,0.16653,5.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,13.25,16.0,19.75,6.75,405.0,47.124,67.32,18.82090909090909,27.75271205847293,10494.44040341175,4.0,7600.0,1.380847421501546,episode_demand_over_period_capacity,True,True,1900.0,1453.3798640912023,210.0,True,True,1.5038110418779884,7850.375479954827,severe
corridor-3d7ae364571e4facbcc5f8b40f24fb3e,state_transition__I495_CCW::110-04607__Weekday__0003,state_transition,multiday_average,I495_CCW::110-04607,110-04607,I495_CCW,25,31722,35035,35544,mapped_primary_link,COUNTERCLOCKWISE,12.0,0.528008,5.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,13.5,16.25,19.5,6.25,375.0,46.1657,65.951,15.210681818181818,25.10866181065312,9151.509876087142,4.0,7600.0,1.2041460363272556,episode_demand_over_period_capacity,True,True,1900.0,1379.5209041695005,180.0,True,True,2.0350841962137847,7915.825929700731,severe
corridor-3d7ae364571e4facbcc5f8b40f24fb3e,state_transition__I495_CCW::110-04608__Weekday__0004,state_transition,multiday_average,I495_CCW::110-04608,110-04608,I495_CCW,26,32652,35533,35537,mapped_primary_link,COUNTERCLOCKWISE,10.0,0.845509,2.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.0,16.75,19.25,5.5,330.0,45.752,65.36,25.023043478260867,33.635401996389646,9814.125845256003,4.0,8000.0,1.2267657306570003,episode_demand_over_period_capacity,True,True,2000.0,1770.0400232409486,135.0,True,True,0.8283946970618388,4100.495602060982,recurring
corridor-3d7ae364571e4facbcc5f8b40f24fb3e,state_transition__I495_CCW::110-04609__Weekday__0005,state_transition,multiday_average,I495_CCW::110-04609,110-04609,I495_CCW,27,32642,35524,35037,mapped_primary_link,COUNTERCLOCKWISE,8.0,0.110644,5.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,16.25,17.5,18.75,2.75,165.0,44.317,63.31,30.78525,38.17641489571035,4550.107702099417,4.0,7600.0,0.5986983818551864,episode_demand_over_period_capacity,True,True,1900.0,1645.2990825687468,60.0,True,True,0.4395530327023493,1087.4648030773574,recurring
corridor-3d7ae364571e4facbcc5f8b40f24fb3e,state_transition__I495_CCW::110-04644__Weekday__0007,state_transition,multiday_average,I495_CCW::110-04644,110-04644,I495_CCW,16,28318,32276,32272,mapped_primary_link,COUNTERCLOCKWISE,30.0,0.157746,2.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.0,17.75,19.75,6.0,360.0,45.05375,64.3625,20.10909090909091,27.737664626217,9540.667333406856,4.0,7600.0,1.2553509649219543,episode_demand_over_period_capacity,True,True,1900.0,1648.1282319164911,105.0,True,True,1.2404667721518985,5740.4130646527365,severe
corridor-3d7ae364571e4facbcc5f8b40f24fb3e,state_transition__I495_CCW::110-04645__Weekday__0008,state_transition,multiday_average,I495_CCW::110-04645,110-04645,I495_CCW,17,32774,35648,32283,mapped_primary_link,COUNTERCLOCKWISE,28.0,0.086178,2.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,13.5,16.75,19.75,6.5,390.0,48.0249,68.607,9.07047619047619,20.384000054293534,7998.691780044613,4.0,7600.0,1.0524594447427122,episode_demand_over_period_capacity,True,True,1900.0,1058.3401747827213,165.0,True,True,4.294639332213356,10825.310895821567,severe
corridor-3d7ae364571e4facbcc5f8b40f24fb3e,state_transition__I495_CCW::110-04646__Weekday__0009,state_transition,multiday_average,I495_CCW::110-04646,110-04646,I495_CCW,18,32339,35309,35644,mapped_primary_link,COUNTERCLOCKWISE,26.0,1.106386,4.0,mapped_network,mapped_network,inrix_reference_speed,Weekday,0,PM,14.0,16.25,19.25,5.5,330.0,47.85865,68.3695,24.967391304347824,32.645600296442694,9364.923598177707,4.0,8000.0,1.1706154497722134,episode_demand_over_period_capacity,True,True,2000.0,1669.8721290412786,165.0,True,True,0.916846234218546,4683.102841897233,recurring
