corridor,period,net_link_id,tmc_code,projection_status,speed_mae_cbi_mph,speed_mae_assignment_projection_mph
US29_NB,PM,35455,110-06799,ready,7.666686900056464,1.027550254093732
US29_NB,PM,29753,110-06798,ready,12.2267913608131,1.395005646527387
US29_NB,PM,31826,110N06798,ready,1.0030761108870965,5.874072219153182
US29_NB,PM,29739,110-06797,ready,1.445975311449138,2.679974903927284
US29_NB,PM,35442,110N06797,ready,0.6186766403897145,2.8846042513225845
US29_NB,PM,29747,110-17131,ready,9.213559782608694,0.6059864130434784
US29_NB,PM,29759,110-06796,ready,26.93832868671184,1.0233625188217563
US29_NB,PM,35415,110-06795,ready,21.145495306324108,1.0096296936758904
US29_NB,PM,29730,110N06795,ready,1.2186369812252975,0.5695831274703536
US29_NB,PM,35740,110-17130,ready,6.671489006916996,0.9062390069169961
US29_NB,PM,35399,110-06793,ready,1.3678816564433611,5.012987943191179
US29_NB,PM,29781,110-05739,ready,14.951725543478261,0.3408414031620566
US29_NB,PM,29796,110-05738,ready,14.855523097826087,0.4121073369565216
US29_NB,PM,31274,110-05737,ready,1.0852027445730699,3.4828515521099765
US29_NB,PM,29854,110-06792,ready,20.377157813718377,0.9461417211153231
US29_NB,PM,34639,110-06791,ready,13.471729866600791,1.0167923666007905
US29_NB,PM,30911,110-06790,ready,9.185423048418972,0.5435507658102763
US29_NB,PM,33499,110-06789,ready,11.514488283455675,1.1608225225861086
US29_NB,PM,34629,110-07955,ready,0.9099175181414578,2.9305244600066045
US29_NB,PM,34614,110-17129,ready,16.638812111801244,1.6427437888198757
US29_NB,PM,30078,110-17128,ready,2.375789286836759,3.904546779656101
US29_NB,PM,30084,110-17127,ready,0.8257233846302454,4.859792270473143
US29_NB,PM,30086,110-06788,ready,12.56429347826087,1.1449918478260883
US29_NB,PM,30094,110-17126,ready,15.879363883399211,0.9301361166007913
US29_NB,PM,30020,110-07954,ready,23.048565958498024,0.5452267786561271
US29_NB,PM,30027,110-17125,ready,21.629050148221346,0.6751291996047433
US29_NB,PM,25807,110N17125,ready,24.644079174901186,0.5523185523715411
US29_NB,PM,27281,110-06787,ready,0.44139411409102136,3.3816085931975515
US29_NB,PM,26568,110-06786,ready,0.8405460831230449,4.340809956495881
US29_NB,PM,26557,110-17124,ready,20.24125,2.505124999999999
US29_NB,PM,26886,110-06785,ready,0.46025309233348266,3.7684461872156687
US29_NB,PM,25662,110-17123,ready,0.7479810064442942,3.246126169339718
US29_NB,PM,26629,110-17122,ready,18.693262104743084,1.4969468873517784
US29_NB,PM,26902,110-06784,ready,0.7155620846504751,4.58075422441852
US29_NB,PM,26532,110-07953,ready,1.0785205466888819,4.804136192604138
US29_NB,PM,27053,110-06783,ready,0.49905755428359866,5.470025178641194
US29_NB,PM,25959,110-17121,ready,5.173564723320158,0.8572477766798405
US29_NB,PM,27031,110-07974,ready,6.408351655138341,0.43204458992095063
US29_NB,PM,25976,110-07975,ready,1.1046436079202904,12.558791678519375
US29_SB,AM,26305,110P06541,ready,33.117971014492745,1.2235398550724634
US29_SB,AM,25975,110+17121,ready,10.524133885438234,0.46374258109040706
US29_SB,AM,25962,110+06783,ready,12.699634557923963,0.834405297148504
US29_SB,AM,25960,110+07953,ready,1.146279825064186,6.219316258592115
US29_SB,AM,26603,110+06784,ready,18.587631752305665,1.4411893939393947
US29_SB,AM,26535,110+17122,ready,15.481302371541503,0.7421110671936759
US29_SB,AM,26908,110P17122,ready,17.363958333333333,0.9961865942028986
US29_SB,AM,25684,110+17123,ready,12.07002923254282,1.7699561100131762
US29_SB,AM,26631,110P17123,ready,14.273442264257481,1.1258568605307735
US29_SB,AM,27347,110+06785,ready,17.507922924901187,0.6641466403162053
US29_SB,AM,25715,110+17124,ready,15.140144927536234,0.4516702898550724
US29_SB,AM,27003,110+06786,ready,13.552448945981554,0.46138372859024973
US29_SB,AM,25768,110+06787,ready,22.501209650856392,0.36903936100131673
US29_SB,AM,25737,110+17125,ready,5.07155604516429,5.703273009866325
US29_SB,AM,25739,110P17125,ready,22.553235342555993,0.5862501646903819
US29_SB,AM,28684,110+07954,ready,18.827405734362255,0.3632563209737114
US29_SB,AM,30023,110+17126,ready,21.88711709486166,1.06663290513834
US29_SB,AM,30040,110+06788,ready,14.885448938139156,0.49677140190727204
US29_SB,AM,30091,110+17127,ready,9.94255434782609,1.4347210144927542
US29_SB,AM,34057,110+17128,ready,9.46378623188406,1.3607028985507252
US29_SB,AM,31282,110+17129,ready,12.640782608695652,0.6844826086956545
US29_SB,AM,33513,110+07955,ready,14.966721014492757,0.9918043478260872
US29_SB,AM,30926,110+06789,ready,12.065242604617604,0.9077287392559136
US29_SB,AM,30917,110+06790,ready,3.1324382506616444,3.306090327025918
US29_SB,AM,30914,110+06791,ready,10.597028985507247,0.49840579710144856
US29_SB,AM,34642,110+06792,ready,12.627628458498023,0.26118906455862945
US29_SB,AM,30898,110+05737,ready,15.11470512579208,0.6623797289666848
US29_SB,AM,34648,110+05738,ready,11.18429841897233,0.7399107378129113
US29_SB,AM,34709,110+05739,ready,13.489265480895915,0.48073089591567825
US29_SB,AM,29784,110+06793,ready,10.222862318840578,0.4900615942028974
US29_SB,AM,29782,110+17130,ready,9.537905550065878,2.5407388833992086
US29_SB,AM,29811,110+06794,ready,3.382823577388796,1.1024902440554634
US29_SB,AM,29767,110P06795,ready,1.5062617243867251,1.4384471030177568
US29_SB,AM,29731,110+06796,ready,21.1767564229249,0.30987862318840403
US29_SB,AM,29760,110+17131,ready,20.06475065091913,1.1399173175857957
US29_SB,AM,29755,110+06797,ready,5.21960144927536,0.6941014492753593
US29_SB,AM,35441,110+06798,ready,8.131847826086956,0.9612318840579711
US29_SB,AM,31831,110P06798,ready,1.8209006621155943,8.11688758307053
US29_SB,AM,35451,110+06799,ready,9.435548007246377,1.3729254776021076
US29_SB,AM,31103,110+06800,ready,3.6960543478260854,0.4337065217391299
US29_SB,AM,29996,110+06801,ready,6.91396821475626,1.476627635046114
US29_SB,AM,38152,110+06802,ready,4.859094202898553,1.4600326086956545
US29_SB,AM,39021,110+06803,ready,9.223695652173912,1.3830036231884055
US29_SB,AM,39222,110+06535,ready,8.56465579710145,1.6587753623188408
US29_SB,AM,38185,110P06535,ready,6.663782608695652,0.6225229249011853
US29_SB,AM,38621,110+06534,ready,2.787308135704875,0.7048190052700919
US29_SB,AM,40741,110P06534,ready,2.736705368906456,0.3501111660079044
US29_SB,AM,39619,110+06533,ready,7.878822463768116,1.5201557971014488
US29_SB,MD,26305,110P06541,ready,30.696462001437297,2.9584016349263376
US29_SB,MD,25975,110+17121,ready,11.572263257575756,0.6449263010540176
US29_SB,MD,25962,110+06783,ready,13.055095520421608,0.3914171607378127
US29_SB,MD,25960,110+07953,ready,18.320451388888888,0.4167244220151833
US29_SB,MD,26603,110+06784,ready,20.220800806982872,0.8823232048748356
US29_SB,MD,26535,110+17122,ready,16.62914937417655,0.9350698287220022
US29_SB,MD,26908,110P17122,ready,1.2267810796089988,4.2091103656376
US29_SB,MD,25684,110+17123,ready,4.966966178456685,2.8020390420415455
US29_SB,MD,26631,110P17123,ready,1.4484918340963666,4.164950615150809
US29_SB,MD,27347,110+06785,ready,18.972183794466403,0.8304412055335973
US29_SB,MD,25715,110+17124,ready,17.84344637082285,0.6881774164570601
US29_SB,MD,27003,110+06786,ready,16.227497941370224,0.7437937252964423
US29_SB,MD,25768,110+06787,ready,23.021740777338607,2.073884222661397
US29_SB,MD,25737,110+17125,ready,19.588638833992096,3.496772397891963
US29_SB,MD,25739,110P17125,ready,22.287871808143546,0.8626934092477573
US29_SB,MD,28684,110+07954,ready,22.09618824110672,0.8056561264822136
US29_SB,MD,30023,110+17126,ready,22.26482419301713,0.40071417984189733
US29_SB,MD,30040,110+06788,ready,16.968120882740447,0.34134832015810196
US29_SB,MD,30091,110+17127,ready,13.956225002352719,0.5143665654997177
US29_SB,MD,34057,110+17128,ready,12.33479825428195,0.3645388669301717
US29_SB,MD,31282,110+17129,ready,13.001724308300394,3.2227005928853756
US29_SB,MD,33513,110+07955,ready,15.676318207484217,1.3817727016066952
US29_SB,MD,30926,110+06789,ready,16.69418601778656,0.8401787714097502
US29_SB,MD,30917,110+06790,ready,11.539512928194995,0.643422842555994
US29_SB,MD,30914,110+06791,ready,14.159062088274046,0.6188582015810286
US29_SB,MD,34642,110+06792,ready,13.9504393115942,1.362140398550725
US29_SB,MD,30898,110+05737,ready,16.88876543972332,0.36317024868247705
US29_SB,MD,34648,110+05738,ready,12.678700387022396,0.4982941781949946
US29_SB,MD,34709,110+05739,ready,17.53630434782609,1.5318043478260863
US29_SB,MD,29784,110+06793,ready,0.9359645588708774,2.342713140770175
US29_SB,MD,29782,110+17130,ready,11.169573040184453,2.2950200098814233
US29_SB,MD,29811,110+06794,ready,4.307001693958214,1.1211937229437223
US29_SB,MD,29767,110P06795,ready,2.2110811923583658,0.6942060276679843
US29_SB,MD,29731,110+06796,ready,1.039125827282165,12.799914112045592
US29_SB,MD,29760,110+17131,ready,0.602223009313903,4.325004283632448
US29_SB,MD,29755,110+06797,ready,7.278192934782609,0.8089936594202892
US29_SB,MD,35441,110+06798,ready,10.375020174571803,0.761890069169961
US29_SB,MD,31831,110P06798,ready,18.2930781416651,5.15258852500157
US29_SB,MD,35451,110+06799,ready,9.967219614624506,0.9417858201581023
US29_SB,MD,31103,110+06800,ready,5.230620059288537,0.5023377799736499
US29_SB,MD,29996,110+06801,ready,6.073289631564087,2.1552647162620002
US29_SB,MD,38152,110+06802,ready,5.2301231060606055,3.864034173254282
US29_SB,MD,39021,110+06803,ready,7.071976696310936,0.6136048254281942
US29_SB,MD,39222,110+06535,ready,10.016296113306984,0.9420622529644277
US29_SB,MD,38185,110P06535,ready,5.965834333239223,0.9835807100508186
US29_SB,MD,38621,110+06534,ready,2.6477345661584786,0.9243704357236965
US29_SB,MD,40741,110P06534,ready,3.0584313241106713,0.7024463109354425
US29_SB,MD,39619,110+06533,ready,16.290620059288536,1.1068409090909095
US29_SB,PM,26305,110P06541,ready,4.181011919248432,11.256766577479526
US29_SB,PM,25975,110+17121,ready,9.904551630434783,1.3658967391304349
US29_SB,PM,25962,110+06783,ready,12.496701457509882,0.43350778162055326
US29_SB,PM,25960,110+07953,ready,16.941409337944663,0.6328520256916998
US29_SB,PM,26603,110+06784,ready,18.108035714285712,1.3763338509316771
US29_SB,PM,26535,110+17122,ready,1.5898446320573156,3.485382817105275
US29_SB,PM,26908,110P17122,ready,19.513787878787877,0.9249902503293811
US29_SB,PM,25684,110+17123,ready,13.57233942687747,1.3981763833992098
US29_SB,PM,26631,110P17123,ready,16.663441205533594,0.9450669466403161
US29_SB,PM,27347,110+06785,ready,0.8915866132871031,3.427024456521738
US29_SB,PM,25715,110+17124,ready,0.45058680078873525,3.4811690953425307
US29_SB,PM,27003,110+06786,ready,0.8173321573262895,3.207238481998461
US29_SB,PM,25768,110+06787,ready,0.5596092157961372,5.99110424401637
US29_SB,PM,25737,110+17125,ready,20.338047801383397,0.7861945405138344
US29_SB,PM,25739,110P17125,ready,0.5701996488584609,7.153272251270964
US29_SB,PM,28684,110+07954,ready,0.3290267510783603,10.449614899361109
US29_SB,PM,30023,110+17126,ready,23.628165760869564,1.0009565217391305
US29_SB,PM,30040,110+06788,ready,0.6475671761696136,3.235770125986942
US29_SB,PM,30091,110+17127,ready,0.5946250049651898,2.9005908834158705
US29_SB,PM,34057,110+17128,ready,1.7229068272404433,3.9448894163243544
US29_SB,PM,31282,110+17129,ready,2.9576858890421134,2.6948466698964206
US29_SB,PM,33513,110+07955,ready,0.9140308831360378,3.513690508573732
US29_SB,PM,30926,110+06789,ready,1.401294537527204,2.6574293466292422
US29_SB,PM,30917,110+06790,ready,11.743361536561265,1.2997365365612648
US29_SB,PM,30914,110+06791,ready,1.759425155247426,4.158293733341702
US29_SB,PM,34642,110+06792,ready,1.2342203551990816,3.9144504095233805
US29_SB,PM,30898,110+05737,ready,0.6510324798049402,5.51736035745382
US29_SB,PM,34648,110+05738,ready,1.4670697567933495,5.422690666515388
US29_SB,PM,34709,110+05739,ready,2.4097324089023653,2.5554285169060713
US29_SB,PM,29784,110+06793,ready,14.502396068605309,0.4533931865236207
US29_SB,PM,29782,110+17130,ready,10.18967453063241,0.6731419219367587
US29_SB,PM,29811,110+06794,ready,3.677059041501975,0.9575237154150185
US29_SB,PM,29767,110P06795,ready,1.9035116106719352,1.1253749999999996
US29_SB,PM,29731,110+06796,ready,27.47500926383399,2.5284754199604746
US29_SB,PM,29760,110+17131,ready,19.651022109683794,0.5310621294466409
US29_SB,PM,29755,110+06797,ready,3.113882547890901,5.481031295711153
US29_SB,PM,35441,110+06798,ready,3.480646759328642,2.4994859417750668
US29_SB,PM,31831,110P06798,ready,0.9885140057042574,6.616055061921732
US29_SB,PM,35451,110+06799,ready,2.0177313588027124,2.060770686251689
US29_SB,PM,31103,110+06800,ready,7.111935523715415,0.9993675889328069
US29_SB,PM,29996,110+06801,ready,10.010837935841334,1.6151422836674199
US29_SB,PM,38152,110+06802,ready,1.467190163328415,2.5566347492676824
US29_SB,PM,39021,110+06803,ready,8.309166666666666,0.25223913043478
US29_SB,PM,39222,110+06535,ready,11.192690217391304,3.061222826086956
US29_SB,PM,38185,110P06535,ready,4.590489130434782,0.46936684782608795
US29_SB,PM,38621,110+06534,ready,3.2665864683323913,0.5607186323640123
US29_SB,PM,40741,110P06534,ready,5.193553327333897,0.8649007828674935
US29_SB,PM,39619,110+06533,ready,2.750302150216462,2.9257822944432688
US50_EB,AM,28946,110P10657,ready,21.19214015151515,0.49687862318840786
US50_EB,AM,27233,110+10658,ready,33.16726737483531,0.2379174077733861
US50_EB,AM,36619,110+06653,ready,3.173581215885565,0.9787694146433281
US50_EB,AM,36893,110+06654,ready,1.4764782608695661,0.27796521739130353
US50_EB,AM,36441,110+06658,ready,7.743731884057972,0.593829710144926
US50_EB,AM,36886,110+07948,ready,2.4524903812886563,6.3906624131253515
US50_EB,AM,37580,110+06659,ready,10.29832004046678,1.0312367071334467
US50_EB,AM,36426,110+06660,ready,1.0537488745948913,6.395777872453773
US50_EB,AM,36138,110-05752,ready,2.6054219002016805,7.357600384563595
US50_EB,AM,36731,110-05751,ready,17.426420866271414,2.7811708662714114
US50_EB,AM,37340,110-05750,ready,11.068546764226111,2.302183127862475
US50_EB,AM,36122,110-05749,ready,1.4337099025394917,4.586805703244869
US50_EB,AM,30853,110-05748,ready,15.494804347826086,2.638469565217392
US50_EB,AM,32916,110N05748,ready,11.203980566534916,2.1384660737812937
US50_EB,AM,31902,110-05747,ready,26.575280797101446,0.7163278985507242
US50_EB,AM,33256,110-05746,ready,16.263633893280634,1.2268280632411042
US50_EB,AM,30830,110-05745,ready,15.826926877470353,4.260007905138342
US50_EB,AM,31083,110-05744,ready,16.453265993788822,2.1782100931677006
US50_EB,AM,32904,110N05744,ready,8.589318181818184,2.7992131093544153
US50_EB,AM,31089,110-05743,ready,5.023999153020892,3.3350317617165435
US50_EB,AM,33293,110N05743,ready,5.4246920289855085,2.9266847826086955
US50_EB,AM,30802,110-05742,ready,7.5109931728350725,4.561279554437654
US50_EB,AM,35770,110N05742,ready,7.330541007905139,3.4897439064558644
US50_EB,AM,29812,110-05741,ready,12.908321805006587,2.5606913702239775
US50_EB,AM,30889,110-05740,ready,15.136189476284585,0.9079358530961796
US50_EB,AM,29853,110-05735,ready,16.560585886034254,2.248335886034254
US50_EB,AM,29863,110-05734,ready,2.6388663169009234,2.468003122933535
US50_EB,AM,29864,110-05733,ready,1.7970177721596874,5.202153143851977
US50_EB,AM,29866,110-05732,ready,9.99485507246377,2.1149927536231887
US50_EB,AM,29871,110-05731,ready,7.406539855072464,0.5352101449275363
US50_EB,AM,29876,110N05731,ready,7.542425889328065,0.29853458498023616
US50_EB,AM,29878,110-05730,ready,10.195745059288537,0.40365494071146346
US50_EB,AM,31714,110N05730,ready,9.420660408432147,0.983890316205534
US50_EB,AM,31145,110N05729,ready,3.5303621484880927,8.604988493047642
US50_EB,AM,28956,110-05727,ready,15.285480072463765,2.0182735507246368
US50_EB,AM,34259,110-05726,ready,2.0380984094076053,10.65221708902917
US50_EB,AM,34078,110-05725,ready,1.397860851752588,6.430066460684043
US50_EB,AM,34093,110N05725,ready,3.727355072463768,2.8223804347826085
US50_EB,AM,27233,110-05724,ready,18.015970496894408,15.202279503105592
US50_EB,AM,26670,110N05724,ready,7.762290843214757,2.028515480895917
US50_EB,AM,25853,110-05723,ready,3.0004037267080736,1.4265377846790877
US50_EB,AM,25851,110N05723,ready,2.8374952315137736,2.7225146649788585
US50_EB,AM,25848,110-05722,ready,1.9360459605061875,10.392807459941258
US50_EB,AM,26661,110N05722,ready,3.6127437276847942,6.408884639210828
US50_EB,AM,26099,110-05721,ready,2.2905399594756806,2.647728742108797
US50_EB,AM,26082,110-05720,ready,7.772064288686143,2.1195473713929096
US50_EB,AM,26652,110N05720,ready,1.4916287878787866,2.351212121212121
US50_EB,AM,26648,110-06624,ready,2.7578771409749656,2.330739459815545
US50_EB,AM,26015,110-06626,ready,5.122695652173915,1.2658956521739164
US50_EB,AM,26001,110-06628,ready,6.696577733860342,1.7052444005270093
US50_EB,AM,25995,110N06628,ready,10.479295813335215,1.6112233495670978
US50_EB,MD,28946,110P10657,ready,20.068329627799738,0.48210251976284574
US50_EB,MD,27233,110+10658,ready,33.75277144504047,0.3516723955392429
US50_EB,MD,36619,110+06653,ready,4.674941182006401,0.5432157679277244
US50_EB,MD,36893,110+06654,ready,0.6720703292096569,0.19119196054275084
US50_EB,MD,36441,110+06658,ready,4.43422204380764,0.774179306653493
US50_EB,MD,36886,110+07948,ready,18.996304347826086,0.6760507246376813
US50_EB,MD,37580,110+06659,ready,11.6836590085639,0.31137722332015877
US50_EB,MD,36426,110+06660,ready,22.90217803030303,0.7352386363636358
US50_EB,MD,36138,110-05752,ready,19.535986907114626,1.2136380928853747
US50_EB,MD,36731,110-05751,ready,17.45248723649539,0.30856529973649643
US50_EB,MD,37340,110-05750,ready,12.637032279314887,0.4821108366271411
US50_EB,MD,36122,110-05749,ready,17.72129716133669,1.6435871361839736
US50_EB,MD,30853,110-05748,ready,21.16221426218709,3.1302712450592884
US50_EB,MD,32916,110N05748,ready,11.587539113965741,6.540210886034256
US50_EB,MD,31902,110-05747,ready,29.904197546113306,2.2833712944664035
US50_EB,MD,33256,110-05746,ready,1.852904202386543,5.706396888252926
US50_EB,MD,30830,110-05745,ready,3.1068763766583984,8.570225144577073
US50_EB,MD,31083,110-05744,ready,16.34914484519104,2.2726430335968377
US50_EB,MD,32904,110N05744,ready,6.745274415349141,1.6911223237812927
US50_EB,MD,31089,110-05743,ready,1.995796277997364,4.349984519104085
US50_EB,MD,33293,110N05743,ready,5.956665313852817,1.5994859660267293
US50_EB,MD,30802,110-05742,ready,10.894431406455864,1.855556406455863
US50_EB,MD,35770,110N05742,ready,7.898225872859025,6.288243816268274
US50_EB,MD,29812,110-05741,ready,11.802310606060606,6.247029973649539
US50_EB,MD,30889,110-05740,ready,17.00265727931489,3.1990340909090906
US50_EB,MD,29853,110-05735,ready,18.735583239224542,0.8716124129493702
US50_EB,MD,29863,110-05734,ready,11.706178418501787,3.0701839003387916
US50_EB,MD,29864,110-05733,ready,17.922665376592008,1.7427096234079926
US50_EB,MD,29866,110-05732,ready,10.33960247859025,2.0344627388010537
US50_EB,MD,29871,110-05731,ready,0.9913276294539554,7.0338177360886815
US50_EB,MD,29876,110N05731,ready,4.134048226833553,1.7236601064997805
US50_EB,MD,29878,110-05730,ready,8.318247282608697,1.8206277173913026
US50_EB,MD,31714,110N05730,ready,8.142069334650856,0.8435121870882746
US50_EB,MD,31145,110N05729,ready,2.5908703886693014,3.774537055335968
US50_EB,MD,28956,110-05727,ready,13.004308712121214,3.9203162878787885
US50_EB,MD,34259,110-05726,ready,20.7526819828722,4.544325592885376
US50_EB,MD,34078,110-05725,ready,7.605080080698286,1.065564846837945
US50_EB,MD,34093,110N05725,ready,1.9193235342555999,0.808751729249012
US50_EB,MD,27233,110-05724,ready,21.845427783267457,11.937697216732545
US50_EB,MD,26670,110N05724,ready,8.40470376317523,0.3713687005928863
US50_EB,MD,25853,110-05723,ready,5.342204380764163,2.6714290184453233
US50_EB,MD,25851,110N05723,ready,4.174986824769434,0.8762651515151502
US50_EB,MD,25848,110-05722,ready,4.080142986542444,2.0251185731539
US50_EB,MD,26661,110N05722,ready,3.1243402189597855,3.4799090595394957
US50_EB,MD,26099,110-05721,ready,9.883034420289855,4.976007246376812
US50_EB,MD,26082,110-05720,ready,8.53674365942029,0.8972563405797104
US50_EB,MD,26652,110N05720,ready,0.38150328988644205,0.48750872466905043
US50_EB,MD,26648,110-06624,ready,2.1582835144927537,0.46919655797101445
US50_EB,MD,26015,110-06626,ready,4.7113681653491435,0.6678319334650867
US50_EB,MD,26001,110-06628,ready,5.2806250000000015,0.7985018115942051
US50_EB,MD,25995,110N06628,ready,7.724152256258233,2.9294365118577086
US50_EB,PM,28946,110P10657,ready,20.46048042537173,0.12322177912667098
US50_EB,PM,27233,110+10658,ready,0.7968623007470466,14.126551682719393
US50_EB,PM,36619,110+06653,ready,4.717233789760963,0.45076077545642823
US50_EB,PM,36893,110+06654,ready,0.5336005434782614,0.8860822628458482
US50_EB,PM,36441,110+06658,ready,4.6859714673913055,1.2036453804347844
US50_EB,PM,36886,110+07948,ready,18.55760869565217,0.5307336956521731
US50_EB,PM,37580,110+06659,ready,12.299688117588932,0.26998258399209396
US50_EB,PM,36426,110+06660,ready,23.550455163043477,0.8675176630434778
US50_EB,PM,36138,110-05752,ready,19.709018033596838,0.4908238636363649
US50_EB,PM,36731,110-05751,ready,18.566514460403727,0.6758874841191411
US50_EB,PM,37340,110-05750,ready,15.284683794466403,1.6901837944664049
US50_EB,PM,36122,110-05749,ready,18.193473937747033,0.8907419713438731
US50_EB,PM,30853,110-05748,ready,4.10680901474243,3.3533916880579993
US50_EB,PM,32916,110N05748,ready,1.735803501300825,3.374602644136047
US50_EB,PM,31902,110-05747,ready,1.1892387677963556,4.761930706521738
US50_EB,PM,33256,110-05746,ready,23.759085060901835,1.700483262079535
US50_EB,PM,30830,110-05745,ready,23.49730731225296,1.8324019268774696
US50_EB,PM,31083,110-05744,ready,21.248609601449274,1.276560947204969
US50_EB,PM,32904,110N05744,ready,9.148684953180876,0.5778356448804809
US50_EB,PM,31089,110-05743,ready,0.9323823850042695,9.38683313403411
US50_EB,PM,33293,110N05743,ready,3.258888957509884,1.0454371294466371
US50_EB,PM,30802,110-05742,ready,8.238737648221344,1.1281455039525694
US50_EB,PM,35770,110N05742,ready,5.910237462944664,1.4286375370553355
US50_EB,PM,29812,110-05741,ready,14.529836956521738,2.4711711956521736
US50_EB,PM,30889,110-05740,ready,1.5578723401049879,4.538305809681974
US50_EB,PM,29853,110-05735,ready,0.7213311375007303,8.21432293898749
US50_EB,PM,29863,110-05734,ready,14.412631105307735,2.543465344438169
US50_EB,PM,29864,110-05733,ready,20.484339179841896,2.078776679841896
US50_EB,PM,29866,110-05732,ready,1.5484472160891134,5.42261273307931
US50_EB,PM,29871,110-05731,ready,11.656209239130433,0.6748016304347826
US50_EB,PM,29876,110N05731,ready,5.942564229249012,1.0146249999999997
US50_EB,PM,29878,110-05730,ready,9.14710762516469,0.9176174242424255
US50_EB,PM,31714,110N05730,ready,8.163892663043478,0.7213002717391297
US50_EB,PM,31145,110N05729,ready,1.3726364871541485,1.7646117835968358
US50_EB,PM,28956,110-05727,ready,1.8867788514873745,3.46604016592711
US50_EB,PM,34259,110-05726,ready,1.6005115150305682,6.209837926516728
US50_EB,PM,34078,110-05725,ready,1.8173957024623304,7.537407146875873
US50_EB,PM,34093,110N05725,ready,2.448695652173913,0.47472049689440865
US50_EB,PM,27233,110-05724,ready,0.9930294389484742,5.515831098881185
US50_EB,PM,26670,110N05724,ready,10.090373641304346,0.23342798913043294
US50_EB,PM,25853,110-05723,ready,3.1559424407114625,1.3027369071146242
US50_EB,PM,25851,110N05723,ready,5.768453557312252,1.0617633399209487
US50_EB,PM,25848,110-05722,ready,4.540460721343873,0.7670419960474297
US50_EB,PM,26661,110N05722,ready,1.8952479619565228,1.2862941576086975
US50_EB,PM,26099,110-05721,ready,2.7522111732303536,3.817825153019036
US50_EB,PM,26082,110-05720,ready,0.3363917544056904,4.78435112803958
US50_EB,PM,26652,110N05720,ready,0.8277853260869565,0.3646657608695647
US50_EB,PM,26648,110-06624,ready,2.305597826086955,0.8369021739130456
US50_EB,PM,26015,110-06626,ready,4.1805076581027665,0.2658211462450595
US50_EB,PM,26001,110-06628,ready,4.163797289666855,0.1693001599849424
US50_EB,PM,25995,110N06628,ready,7.815295825098815,1.1049208250988145
US50_WB,AM,8253,110P06630,ready,5.975224802371542,1.042815382081687
US50_WB,AM,26278,110+06628,ready,15.165228096179186,0.6778222990777353
US50_WB,AM,25994,110+06626,ready,6.405815217391303,0.7428659420289847
US50_WB,AM,26002,110+06624,ready,6.542119565217391,0.899101449275363
US50_WB,AM,26017,110+05720,ready,11.898012187088272,0.78420882740448
US50_WB,AM,26673,110P05720,ready,1.0901342226613966,0.6226338932806327
US50_WB,AM,26674,110+05721,ready,6.913494729907774,1.907114295125166
US50_WB,AM,27260,110+05722,ready,2.53731637022398,1.544026515151515
US50_WB,AM,26676,110P05722,ready,3.0441996047430817,0.9126808300395268
US50_WB,AM,26093,110+05723,ready,4.211851119894599,0.967944334650855
US50_WB,AM,25846,110P05723,ready,4.201358695652176,0.380615942028984
US50_WB,AM,27246,110+05724,ready,0.744389410408432,0.51248723649539
US50_WB,AM,26679,110P05724,ready,9.400512187088273,0.9414795783926202
US50_WB,AM,26680,110+05725,ready,18.565657938076416,1.1730093873517788
US50_WB,AM,32394,110P05725,ready,2.488504062362757,0.8736095740008801
US50_WB,AM,28964,110+05726,ready,1.9153505421045434,3.544737750196892
US50_WB,AM,28972,110+05727,ready,19.93672019104084,2.031006093544138
US50_WB,AM,34069,110+05728,ready,14.913302277432713,2.6330269151138714
US50_WB,AM,31443,110P05729,ready,5.805615942028985,0.6407608695652195
US50_WB,AM,31710,110P05730,ready,6.982844202898551,0.7229057971014488
US50_WB,AM,31713,110+05731,ready,8.14139081027668,0.6419046442687742
US50_WB,AM,29877,110P05731,ready,2.8141123188405786,1.24948188405797
US50_WB,AM,29875,110+05732,ready,10.506557971014493,0.5083840579710147
US50_WB,AM,29870,110+05733,ready,4.89705451251647,1.5447409420289844
US50_WB,AM,34587,110+05734,ready,16.64938982213439,0.36522974308300543
US50_WB,AM,34632,110+05735,ready,9.707699275362318,0.46713768115942145
US50_WB,AM,29861,110+05736,ready,13.79651185770751,0.8628722002635053
US50_WB,AM,34719,110+05741,ready,10.52107131093544,0.5982620223978916
US50_WB,AM,30885,110+05742,ready,2.4464291007905157,0.6685196805006607
US50_WB,AM,31803,110P05742,ready,9.576195652173912,0.49981159420289895
US50_WB,AM,35615,110+05743,ready,13.336648550724638,1.6881811594202898
US50_WB,AM,30796,110P05743,ready,5.006244235836629,2.0210057641633727
US50_WB,AM,33294,110+05744,ready,1.6595260838195631,0.9967941997615904
US50_WB,AM,32899,110P05744,ready,6.150188405797102,2.126455072463768
US50_WB,AM,31762,110+05745,ready,15.988626482213439,2.3654430171277987
US50_WB,AM,31092,110+05746,ready,15.352789855072464,1.8440471014492743
US50_WB,AM,33260,110+05747,ready,22.594115200922264,1.1478413208168652
US50_WB,AM,31903,110+05748,ready,17.250391963109355,1.7661854413702247
US50_WB,AM,32911,110P05748,ready,9.34644927536232,1.0098840579710153
US50_WB,AM,35527,110+05749,ready,11.19564476284585,0.9098730237154159
US50_WB,AM,38038,110+05750,ready,19.07785984848485,1.7304323122529641
